31.8375 28.3102
-52.4302 473.191
466.789 85.5214
235.541 312.113
-108.528 285.001
283.837 1.5772
373.354 164.556
132.351 81.9452
484.763 287.065
45.9755 -41.4539
163.072 300.383
54.5891 61.7768
30.6986 157.347
93.0644 226.948
115 155.808
381.311 194.419
108.386 98.6377
84.1707 49.5657
368.209 173.675
-328.452 282.707
-83.1294 -166.256
-41.6413 -90.8036
241.769 316.753
184.439 369.438
-84.7658 305.528
254.676 148.691
-25.2864 27.8988
318.962 -2.62337
322.553 196.744
-207.828 430.857
-113.882 209.902
414.227 49.4113
17.8234 290.222
149.944 198.46
-4.94156 165.567
409.268 -31.6831
-99.8236 -171.22
67.029 -165.653
160.58 77.741
223.154 -143.094
328.661 35.2416
262.512 221.359
-18.247 -130.831
94.9748 -61.9868
82.3017 272.409
315.442 2.2486
17.6421 -117.253
83.7623 -65.5885
220.196 423.09
304.873 219.878
-12.6951 101.248
188.596 28.9663
-18.6096 10.0845
-30.1254 297.032
49.819 167.466
168.554 -155.582
-315.037 -183.757
309.518 16.5221
-135.781 -15.7616
222.666 -156.342
69.9747 204.336
2.84982 421.195
109.597 234.398
-10.0064 349.455
-44.5357 237.215
308.955 93.8041
-115.025 440.695
429.632 84.6126
0.512711 237.664
26.8715 -22.7839
89.4601 -74.0184
140.598 -48.027
144.182 48.5018
15.6865 -165.787
322.095 173.076
21.9941 -25.6893
-134.467 132.558
294.446 187.639
-38.07 104.771
152.873 74.4975
383.643 -87.4001
-17.8069 -19.7418
108.052 303.912
-127.72 -124.711
-102.464 51.5073
-121.978 174.927
139.52 133.263
279.326 -20.4859
206.333 212.036
61.0114 434.46
-24.6303 -144.338
233.011 90.0107
89.0408 -162.98
350.185 181.601
34.691 -86.0628
12.4259 289.576
264.745 209.286
144.609 319.242
-163.477 -89.1208
236.636 -79.0191
12.4912 131.609
-236.654 170.153
219.977 -30.6851
444.694 227.108
-188.641 506.864
65.483 77.1722
184.074 -327.979
-44.3477 310.722
40.4291 157.769
170.077 83.0946
227.873 161.883
228.615 294.648
318.741 -132.788
76.162 130.727
130.435 1.63884
-77.3919 141.707
-134.67 198.006
162.834 382.913
290.851 294.136
36.7248 394.708
59.3304 72.8996
429.159 -17.5732
308.169 262.195
-70.0192 56.4318
299.757 94.7893
114.138 252.102
401.455 108.584
141.489 309.761
185.658 406.439
16.8999 354.758
149.742 -63.8502
210.268 -122.571
356.123 230.646
56.4788 493.18
412.143 67.7218
-4.60036 362.324
190.195 270.266
211.947 570.217
107.667 6.08844
215.974 67.181
26.9558 -31.9382
162.361 8.62209
-4.57656 -45.9389
311.018 -145.131
-54.547 -153.107
266.787 31.2705
174.454 54.4444
159.583 28.193
124.783 109.575
-95.7402 200.97
343.833 250.087
340.765 269.948
283.989 238.868
53.9103 260.485
102.608 -596.247
53.6064 42.9518
62.0869 177.621
34.7496 292.69
-230.18 -1.70415
137.192 230.023
-41.7969 28.6544
225.835 -99.6728
-215.415 136.517
150.55 -26.0463
-28.6349 -85.2535
266.248 106.267
85.9334 -18.7921
-47.2286 -162.41
0.649434 -241.261
155.033 73.3128
492.933 35.208
-257.096 -136.273
265.133 43.4498
71.2772 344.241
64.6388 21.3208
280.034 155.182
123.844 351.673
434.04 301.91
-259.896 -77.6647
43.1843 34.7502
-224.143 6.21235
462.364 189.107
-61.5717 -58.8867
371.454 105.271
80.2545 69.8965
235.334 208.635
-261.34 100.416
343.894 329.557
56.0717 -134.466
151.991 -56.6778
-20.1416 -36.8987
-260.472 -49.6457
162.396 -4.05225
171.413 216.01
-218.934 211.956
77.4841 10.5618
78.2598 183.94
92.6469 229.441
201.374 189.783
-103.226 -27.0425
82.7601 52.3222
434.78 146.488
259.822 199.426
56.4892 160.36
-165.07 -96.104
76.8438 -190.069
155.489 123.643
135.691 -84.4307
-86.1458 221.516
97.9272 2.59713
127.424 -114.688
293.429 281.4
-121.425 107.942
297.09 87.308
334.706 67.2207
48.76 260.69
-51.829 306.014
13.3781 586.869
356.4 -107.848
-39.2193 36.1956
-58.294 -1.45085
105.87 324.064
311.538 -157.033
108.523 330.801
258.236 128.33
33.6125 -338.279
299.214 -77.539
91.0471 267.262
136.814 -41.7975
-64.3257 -17.3138
-61.5473 493.435
-52.5803 48.4005
296.513 330.974
-108.865 -170.258
-151.653 118.694
-63.2844 357.079
136.377 449.455
59.0564 185.706
7.96838 101.062
498.011 296.034
-184.5 256.435
-81.5369 353.397
156.366 -96.6442
390.326 168.131
172.936 54.7337
-131.56 135.604
-267.407 288.41
32.7274 116.169
-492.28 -212.812
-51.9407 95.1537
-4.25489 158.989
304.34 -197.074
458.994 16.6112
256.393 -185.126
-35.1634 117.923
-215.857 -68.7106
85.7064 145.791
112.473 337.565
138.967 128.047
91.2564 364.032
86.9955 37.5488
335.378 86.0213
-122.842 292.151
-55.2861 -136.076
101.891 314.695
284.163 163.085
18.5235 13.0503
223.594 113.85
-50.5307 -39.9438
-122.124 311.569
102.115 -26.451
246.949 116.57
-31.196 376.429
15.6273 -125.755
-173.042 216.5
153.838 -65.0826
38.9392 -93.3824
336.454 193.963
92.1439 104.664
83.3454 231.736
218.939 -126.533
159.404 293.539
216.733 100.88
-25.4799 289.77
207.893 -260.261
463.579 15.7665
339.791 107.968
66.4089 -68.1387
264.836 -51.6721
47.9653 243.457
280.377 8.70815
98.1054 -139.144
248.815 41.9709
-148.305 -280.579
137.53 -54.0611
388.651 159.532
-101.09 343.506
53.8127 -113.504
410.359 82.4842
77.0922 -9.29594
-185.805 115.753
253.377 427.494
